"Zoltan, Anne","Annie: the female experience / Anne Zoltan","HQ29 .Z64 1973"
"Conniff, Michael L","Panama and the United States : the forced alliance / Michael L. Conniff","E183.8.P2 C65 2001"
"Von Dietze, Erich, 1962-","Paradigms explained : rethinking Thomas Kuhn's philosophy of science / Erich von Dietze","BD225 .V66 2001"
"Dockrill, M. L. (Michael L.)","The Paris Peace Conference, 1919 : peace without victory? / Michael Dockrill, John Fisher","D644 .D63 2001"
"International Conference on Partial Differential Equations (2000 : Clausthal, Germany)","Partial differential equations and spectral theory : PDE2000 Conference in Clausthal, Germany / Michael Demuth, Bert-Wolfgang Schulze, editors","QA370 .I572 2000"
"Fabi, M. Giulia (Maria Giulia)","Passing and the rise of the African American novel / M. Giulia Fabi","PS374.N4 F34 2001"
"IFIP TC3/WG3.7 (Conference) (2000 : Auckland, N.Z.)","Pathways to institutional improvement with information technology in educational management : IFIP TC3/WG3.7  Fourth International Working Conference on Information Technology in Educational Management, July 27-31, 2000, Auckland, New Zealand / edited by C.J. Patrick Nolan, Alex C.W. Fung, Margaret A. Brown","LB2806.17 .P38 2001"
"Main, Gloria L. (Gloria Lund), 1933-","Peoples of a spacious land : families and cultures in Colonial New England / Gloria L. Main","HQ535 .M347 2001"
"","Peter Berger and the study of religion / edited by Linda Woodhead with Paul Heelas and David Martin","BL60 .B39 2001"
"Trigg, Roger","Philosophy matters : an introduction to philosophy / Roger Trigg","BD21 .T75 2002"
"Richet, Pascal","The physical basis of thermodynamics : with applications to chemistry / Pascal Richet","QC311 .R5 2001"
"","Plant nutrient acquisition : new perspectives / N. Ae ... [et al.], (eds.)","QK867 .P53 2001"
"International Conference on Plant Pathogenic Bacteria (10th : 2000 : Charlottetown, P.E.I.)","Plant pathogenic bacteria : proceedings of the 10th International Conference on Plant Pathogenic Bacteria, Charlottetown, Prince Edward Island, Canada, July 23-27, 2000 / edited by Solke H. De Boer","SB734 .I57 2000"
"Protevi, John, 1955-","Political physics : Deleuze, Derrida, and the body politic / John Protevi","JC261 .P76 2001"
"Hoffmann, Susan","Politics and banking : ideas, public policy, and the creation of financial institutions / Susan Hoffmann","HG2461 .H58 2001"
"Glaser, Daryl","Politics and society in South Africa : a critical introduction / Daryl Glaser","JA84.S63 G53 2001"
"Weber, Theodore R","Politics in the order of salvation : new directions in Wesleyan political ethics / Theodore R. Weber","BX8231 .W43 2001"
"Milne, A. J. M. (Alan John Mitchell), 1922-","Politics, wellbeing, and the market / A.J.M. Milne   edited by Roger Crisp and Alistair Milne   foreword by Bernard Crick","JC479 .M55 2001"
"Cropsey, Joseph","Polity and economy : with further thoughts on the principles of Adam Smith / Joseph Cropsey","HB103.S6 C7 2001"
"Brauner, David, 1968-","Post-war Jewish fiction : ambivalence, self-explanation and transatlantic connections / David Brauner","PS374.J48 B73 2001"
"","The poverty of rights : human rights and the eradication of poverty / edited by Willem van Genugten and Camilo Perez-Bustillo","HB523 .P68 2001"
"Montefiore, Sebag, 1965-","Prince of princes : the life of Potemkin / Sebag Montefiore","DK169.P8 S4 2001"
"","Principles of plant nutrition / edited by Konrad Mengel ... [et al.]","QK867 .P75 2001"
"","Privatizing education : can the marketplace deliver choice, efficiency, equity, and social cohesion? / edited by Henry M. Levin","LB2806.36 .P49 2001"
"Schinazi, Rinaldo B. (Rinaldo Bruno)","Probability with statistical applications / Rinaldo B. Schinazi","QA273 .S365 2001"
"Du, Dingzhu","Problem solving in automata, languages, and complexity / Ding-Zhu Du, Ker-I Ko","QA267 .D8 2001"
"Phiri, Isaac, 1962-","Proclaiming political pluralism : churches and political transitions in Africa / Isaac Phiri","BR1430 .P47 2001"
"Boothroyd, G. (Geoffrey), 1932-","Product design for manufacture and assembly / Geoffrey Boothroyd, Peter Dewhurst, Winston Knight","TS171.4 .B66 2002"
"","Production rights in European agriculture / edited by Denis Barthélemy and Jacques David","KJE6605 .A3613 2001"
"Rosen, Aaron, 1926-","Proximities : poems / by Aaron Rosen","PS3618.O83 P7 2001"
"","Public places in Asia Pacific cities : current issues and strategies / edited by Pu Miao","HT147.A2 P83 2001"
"Woltjer, Lodewijk, 1930-","Quasars, AGNs, and related research across 2000 : conference on the occasion of L. Woltjer's 70th birthday : held at the Accademic Nazionale dei Lincei, Rome, Italy 3-5 May 2000 / G. Setti, J.-P. Swings, eds","QB858.3 .W65 2001"
"MacMaster, Neil, 1945-","Racism in Europe, 1870-2000 / Neil MacMaster","D372 .M33 2001"
"","Reading diagnosis for teachers : an instructional approach / Rebecca Barr ... [et al.]","LB1050.46 .B37 2002"
"","Reframing the body / edited by Nick Watson and Sarah Cunningham-Burley   review editors, Chris Searle, Brian Woods","HM636 .R44 2001"
"Krause, David, 1917-","The regeneration of Ireland : essays / Joseph [sic] Krause","PR8754 .K73 2001"
"","Regulating financial services and markets in the 21st century / edited by Eil's Ferran and Charles A.E. Goodhart","KD1715 .R44 2001"
"Goodwin, C. James","Research in psychology : methods and design / C. James Goodwin","BF76.5 .G64 2002"
"Corlett, J. Angelo, 1958-","Responsibility and punishment / by J. Angelo Corlett","BJ1451 .C67 2001"
"Risjord, Norman K","The revolutionary generation / Norman K. Risjord","E302.5 .R5 2001"
"","The role of neutrinos, strings, gravity, and variable cosmological constant in elementary particle physics / edited by Behram N. Kursunoglu, Stephan L. Mintz and Arnold Perlmutter","QC793.3.H5 R56 2001"
"","Sacred landscapes and cultural politics : planting a tree / edited by Philip P. Arnold and Ann Grodzins Gold","GF80 .S22 2001"
"Wentzel, Wayne C. (Wayne Clifford), 1942-","Samuel Barber : a guide to research / Wayne C. Wentzel","ML134.B175 W46 2001"
"King, Geoff","Science fiction cinema : from outerspace to cyberspace / Geoff King & Tanya Krzywinska","PN1995.9.S26 K55 2000"
"","Secrets of signals intelligence during the Cold War and beyond / editors, Matthew M. Aid, Cees Wiebes","UB255 .S43 2001"
"","Segmental phonology in optimality theory : constraints and representations / edited by Linda Lombardi","P217.3 .S43 2001"
"","Self-assembling peptide systems in biology, medicine, and engineering / edited by Amalia Aggeli, Neville Boden, and Shuguang Zhang","TP248.65.P76 S45 2001"
"Weintraub, Stanley, 1929-","Silent night : the story of the World War I Christmas truce / Stanley Weintraub","D530 .W45 2001"
"","A simple monk : writings on His Holiness the Dalai Lama / edited by Tom Morgan   photographs by Alison Wright   introduction by Robert A.F. Thurman","BQ7935.B77 S56 2001"
"McDonald, Marianne","Sing sorrow : classics, history, and heroines in opera / Marianne McDonald","ML2100 .M34 2001"
"Hardwick, Elizabeth","Sleepless nights / Elizabeth Hardwick   introduction by Geoffrey O'Brien","PS3515.A5672 S58 2001"
"Parnell, Pat","Snake woman and other explorations : finding the female in divinity : poems / by Pat Parnell","PS3616.A76 S63 2001"
"Gadagkar, Raghavendra","The social biology of Ropalidia marginata : toward understanding the evolution of eusociality / Raghavendra Gadagkar","QL568.V5 G34 2001"
"Hamilton, Malcolm (Malcolm B.)","The sociology of religion : theoretical and comparative perspectives / Malcolm Hamilton","BL60 .H265 2001"
"","Soliton-driven photonics / edited by A.D. Boardman and A.P. Sukhorukov","TA1520 .S65 2001"
"Christensen, Inger, 1935-","Sommerfugledalen. English & Danish; Sommerfugledalen : et requiem = Butterfly Valley : a requiem / Inger Christensen   translated from the Danish by Susanna Nied","PT8176.13.H727 S6513 2001"
"Aldrovandi, R. (Ruben)","Special matrices of mathematical physics : stochastic, circulant, and Bell matrices / R. Aldrovandi","QC20.7.M3 A43 2001"
"Arthur, Paul, 1945-","Special relationships : Britain, Ireland, and the Northern Ireland problem / Paul Arthur","DA990.U46 A754 2000"
"Zlobec, S","Stable parametric programming / by Sanjo Zlobec","T57.7 .Z56 2001"
"Migdal, Joel S","State in society : studying how states and societies transform and constitute one another / Joel S. Migdal","JC131 .M54 2001"
"Finkelstein, Michael O","Statistics for lawyers / Michael O. Finkelstein, Bruce Levin","QA276.12 .F56 2001"
"Wärneryd, Karl Erik, 1927-","Stock-market psychology : how people value and trade stocks / Karl-Erik Wärneryd","HG4515.15 .W373 2001"
"","Strindberg : painter and photographer / [catalogue editor, Per Hedström]","ND793.S85 S77 2001"
"","Structure and agency in international capital mobility / edited by Timothy J. Sinclair and Kenneth P. Thomas","HG3891 .S77 2001"
"Ward, Peter","Studio and outside broadcast camerawork : a guide to multi-camerawork production / Peter Ward","TR882.5 .W37 2001"
"","Supervising counsellors : issues of responsibility / edited by Sue Wheeler and David King","BF637.C6 S87 2001"
"","Take one's essential guide to Canadian film / edited by Wyndham Wise","PN1993.5.C2 T35 2001"
"Blossfeld, Hans-Peter","Techniques of event history modeling : new approaches to causal analysis / Hans-Peter Blossfeld, Götz Rohwer","H61 .B493 2002"
"Genega, Paul","That fall : new & selected poems / Paul Genega","PS3557.E435 T4 2001"
"","Theodore Roosevelt, the U.S. Navy, and the Spanish-American War / edited by Edward J. Marolda","E727 .T47 2001"
"Park, John Sungmin","Theological ethics of Friedrich Schleiermacher / John S. Park","B3098.E7 P37 2001"
"Bradley, Lloyd, 1955-","Bass culture; This is reggae music : the story of Jamaica's music / Lloyd Bradley","ML3532 .B73 2001"
"Campbell, Joseph, 1904-","Thou art that : transforming religious metaphor / Joseph Campbell   edited with an introduction by Eugene Kennedy","BR115.L25 C36 2001"
"Aleksandrov, V. M. (Viktor Mikhailovich)","Three-dimensional contact problems / by V.M. Alexandrov and D.A. Pozharskii","TA353 .A44 2001"
"Tagore, Rabindranath, 1861-1941","Plays. English. Selections; Three plays / Rabindranath Tagore   translated and with an introduction by Ananda Lal","PK1722.A2 L35 2001"
"Forster, Cindy, 1957-","The time of freedom : campesino workers in Guatemala's October Revolution / Cindy Forster","HD1531.G9 F67 2001"
"Constant, Paule","Confidence pour confidence. English; Trading secrets : confidence pour confidence / by Paule Constant   translated by Betsy Wing   with an introduction by Margot Miller","PQ2663.O575 C6613 2001"
"Jones, John Philip","The ultimate secrets of advertising / by John Philip Jones","HF5823 .J7174 2002"
"Ulin, Robert C. (Robert Charles), 1951-","Understanding cultures : perspectives in anthropology and social theory / Robert C. Ulin","GN345 .U44 2001"
"","The unfinished election of 2000 / Jack N. Rakove, editor   Henry Brady ... [et al.]","JK526 2000n"
"Firestone, Bernard J","The United Nations under U Thant, 1961-1971 / Bernard J. Firestone","D839.7.T5 F57 2001"
"Soleri, Paolo, 1919-","The urban ideal : conversations with Paolo Soleri / by Paolo Soleri   edited by John Strohmeier","NA9085.S6 A35 2001"
"Poincaré, Henri, 1854-1912","Selections. English; The value of science : essential writings of Henri Poincaré / Henri Poincaré","Q175 .P7815213 2001"
"Armantrout, Rae, 1947-","Veil : new and selected poems / Rae Armantrout","PS3551.R455 V45 2001"
"Romerstein, Herbert","The Venona secrets : exposing Soviet espionage and America's traitors / Herbert Romerstein and Eric Breindel","DK266.3 .R66 2000"
"Jordan, Vernon E. (Vernon Eulion), 1935-","Vernon can read! : a memoir / Vernon E. Jordan, Jr. with Annette Gordon-Reed","E185.97.J78 A3 2001"
"O'Grady, Desmond, 1935-","The wandering Celt / Desmond O'Grady","PR6065.G7 W36 2001"
"","War, peace, and world orders in European history / edited by Anja V. Hartmann and Beatrice Heuser","JZ1305 .W37 2001"
"Harkavy, Robert E","Warfare and the Third World / Robert E. Harkavy and Stephanie G. Neuman","U21.2 .H359 2001"
"O'Brien, Darcy","A way of life, like any other / Darcy O'Brien   introduction by Seamus Heaney","PS3565.B666 W39 2001"
"Dickenson, James R","We few : the Marine Corps 400 in the war against Japan / James R. Dickenson","D767.99.I9 D53 2001"
"","What if? 2 : eminent historians imagine what might have been : essays / by James Bradley ... [et al.]   edited by Robert Cowley","D25.5 .W44 2001"
"Klingberg, Haddon","When life calls out to us : the love and lifework of Viktor and Elly Frankl / Haddon Klingberg, Jr","DS135.A93 F725 2001"
"Fitzgerald, Maureen H. (Maureen Helen)","Whisper of the mother : from menarche to menopause among women in Pohnpei / Maureen H. Fitzgerald   in collaboration with Eugenia Samuel and Linda Phillip   foreword by Mac Marshall","GN671.C3 F57 2001"
"Warren, Robert Penn, 1905-","Wilderness : a tale of the Civil War / Robert Penn Warren   introduction by James H. Justus","PS3545.A748 W5 2001"
"Mamet, David","Wilson : a consideration of the sources / David Mamet","PS3563.A4345 W55 2001"
"Talbot, Alice-Mary Maffry","Women and religious life in Byzantium / Alice-Mary Talbot","BX300 .T35 2001"
"","Women, gender, and human rights : a global perspective / edited by Marjorie Agosín","HQ1236 .W5852 2001"
"Larson, Katherine, 1951-","The woven coverlets of Norway / Katherine Larson","NK8960.A1 L37 2001"
"","Written into history : Pulitzer Prize reporting of the twentieth century from the New York times / edited and with an introduction by Anthony Lewis","PN4726 .W75 2001"
"Russell, Bertrand, 1872-1970","Correspondence. Selections; Yours faithfully, Bertrand Russell : a lifelong fight for peace, justice, and truth in letters to the editor / Bertrand Russell   edited by Ray Perkins, Jr","B1649.R94 A4 2002"
"Koretz, Daniel M","Changes in high school grading standards in mathematics, 1982-1992 / Daniel Koretz, Mark Berends","QA13 .K66 2001"
"","Information systems and the environment / edited by Deanna J. Richards, Braden R. Allenby and W. Dale Compton   National Academy of Engineering","T58.5 .I5375 2001"
"Georgetown University Round Table on Languages and Linguistics (1999)","Language in our time : bilingual education and official English, ebonics and standard English, immigration and the Unz initiative Languages and Linguistics 1999 / edited by James E. Alatis and Ai-Hui Tan","P53 .G43 1999"
"","Description to the bedrock map of central Fennoscandia (Mid-Norden) / edited by Thomas Lundqvist and Sini Autio   with contributions by R. Bøe ... [et al.]","399-G29 6:28"
"Blythe, Stephanie, Vocalist.","The Marilyn Horne Foundation presents on wings of song. Recital no. 7 [sound recording]","comdisc 9699 vol. 7"
"Rau, Mae Dowd","Character education in the public schools of the United States / by Mae Dowd Rau","T 1954 .R19c"
"","Library user education : powerful learning, powerful partnerships / edited by Barbara I. Dewey","Z711.2 .L7339 2001"
"Smith, Keith A., 1938-","Two hundred books by Keith Smith : book number 200, an anecdotal bibliography / Keith A. Smith","N7433.4.S65 A4 2000"
"Smith, Keith A., 1938-","Non-adhesive binding / Keith A. Smith","Z271 .S66 1999"
"Smith, Keith A., 1938-","Sewn and pasted cloth or leather bookbinding for book artists requiring no special tools or equipment / Keith A. Smith and Fred A. Jordan","Z266 .S59 1998"
